sample_id,DM (kg/d),OM (kg/d),CP (kg/d),NDF (kg/d),Lipid (kg/d),Bacteria: prevotella,Bacteria: prevotellaceae ucg-001,Bacteria: prevotellaceae ucg-003,Bacteria: prevotellaceae yab2003 group,Bacteria: prevotella_7,Bacteria: prevotellaceae ucg-004,Bacteria: uncultured,Bacteria: prevotella_9,Bacteria: prevotellaceae nk3b31 group,Bacteria: prevotellaceae ga6a1 group,Bacteria: alloprevotella,Bacteria: paraprevotella,Bacteria: rikenellaceae rc9 gut group,Bacteria: u29-b03,Bacteria: alistipes,Bacteria: bacteroides,Bacteria: uncultured,Bacteria: lachnospiraceae nk3a20 group,Bacteria: acetitomaculum,Bacteria: lachnospiraceae nd3007 group,Bacteria: eubacterium ruminantium group,Bacteria: lachnospiraceae ac2044 group,Bacteria: lachnospiraceae nk4a136 group,Bacteria: lachnoclostridium,Bacteria: ruminococcus gauvreauii group,Bacteria: butyrivibrio,Bacteria: coprococcus,Bacteria: shuttleworthia,Bacteria: anaerosporobacter,Bacteria: moryella,Bacteria: lachnospiraceae ucg-008,Bacteria: lachnospiraceae xpb1014 group,Bacteria: marvinbryantia,Bacteria: oribacterium,Bacteria: pseudobutyrivibrio,Bacteria: probable genus 10,Bacteria: agathobacter,Bacteria: eubacterium hallii group,Bacteria: lachnospiraceae ucg-006,Bacteria: lachnospiraceae nc2004 group,Bacteria: eubacterium cellulosolvens group,Bacteria: eubacterium xylanophilum group,Bacteria: eubacterium ventriosum group,Bacteria: lachnospira,Bacteria: lachnospiraceae fcs020 group,Bacteria: syntrophococcus,Bacteria: howardella,Bacteria: blautia,Bacteria: roseburia,Bacteria: possible genus sk018,Bacteria: lachnospiraceae ucg-009,Bacteria: lachnospiraceae ucg-004,Bacteria: tyzzerella,Bacteria: anaerostipes,Bacteria: lachnospiraceae ucg-002,Bacteria: lachnospiraceae fe2018 group,Bacteria: lachnospiraceae ucg-010,Bacteria: lachnospiraceae ucg-001,Bacteria: lachnobacterium,Bacteria: defluviitaleaceae ucg-011,Bacteria: cag-352,Bacteria: ruminococcus,Bacteria: uncultured,Bacteria: ucg-001,Bacteria: faecalibacterium,Bacteria: nk4a214 group,Bacteria: colidextribacter,Bacteria: ucg-005,Bacteria: oscillospira,Bacteria: ucg-002,Bacteria: uncultured,Bacteria: saccharofermentans,Bacteria: ucg-012,Bacteria: ruminiclostridium,Bacteria: ucg-008,Bacteria: christensenellaceae r-7 group,Bacteria: uncultured,Bacteria: anaerovorax,Bacteria: eubacterium nodatum group,Bacteria: family xiii ad3011 group,Bacteria: mogibacterium,Bacteria: eubacterium brachy group,Bacteria: family xiii ucg-001,Bacteria: pseudoramibacter,Bacteria: anaerofustis,Bacteria: monoglobus,Bacteria: anaeroplasma,Bacteria: ned5e9,Bacteria: candidatus phytoplasma,Bacteria: ucg-004,Bacteria: sharpea,Bacteria: asteroleplasma,Bacteria: uncultured,Bacteria: erysipelotrichaceae ucg-009,Bacteria: anaerorhabdus furcosa group,Bacteria: solobacterium,Bacteria: mycoplasma,Bacteria: paenibacillus,Bacteria: lactobacillus,Bacteria: selenomonas,Bacteria: anaerovibrio,Bacteria: schwartzia,Bacteria: veillonellaceae ucg-001,Bacteria: uncultured,Bacteria: succiniclasticum,Bacteria: succinivibrionaceae ucg-001,Bacteria: succinivibrionaceae ucg-002,Bacteria: ruminobacter,Bacteria: succinivibrio,Bacteria: succinimonas,Bacteria: anaerobiospirillum,Bacteria: sutterella,Bacteria: uncultured,Bacteria: comamonas,Bacteria: uncultured,Bacteria: acetobacter,Bacteria: treponema,Bacteria: sphaerochaeta,Bacteria: sediminispirochaeta,Bacteria: fibrobacter,Bacteria: bifidobacterium,Bacteria: pseudoscardovia,Bacteria: olsenella,Bacteria: atopobium,Bacteria: dnf00809,Bacteria: uncultured,Bacteria: collinsella,Bacteria: candidatus saccharimonas,Bacteria: horsej-a03,Bacteria: z20,Bacteria: akkermansia,Bacteria: desulfovibrio,Bacteria: mailhella,Bacteria: desulfobulbus,Bacteria: p-1088-a5 gut group,Bacteria: cpla-4 termite group,Bacteria: elusimicrobium,Bacteria: endomicrobium,Bacteria: campylobacter,Bacteria: pyramidobacter,Archaea: methanobrevibacter,Archaea: methanobacterium,Archaea: methanosphaera,Archaea: methanimicrococcus,Archaea: methanosarcina,Archaea: candidatus methanomethylophilus,Archaea: uncultured,Protozoa: isotricha,Protozoa: metadinium,Protozoa: ophryoscolex,Protozoa: polyplastron,Protozoa: neobalantidium,Protozoa: dasytricha,Protozoa: buxtonella,Protozoa: diplodinium,Protozoa: diploplastron,Protozoa: entodinium,Protozoa: eudiplodinium,Fungi: neocallimastix,Fungi: piromyces,Fungi: caecomyces,Fungi: aklioshbomyces,Fungi: orpinomyces
IT400,0.091958848,0.09536437,-0.167744071,-0.338189536,-0.144108865,-0.567243418,-0.456877799,-0.508387874,0.341206932,-0.053306388,-0.4085046,-0.311790949,0.007395357,-0.4550103,-0.173115347,0.284939798,0.231753021,-0.804511145,-0.342995857,0.339974416,0.026377208,-0.436014316,-0.373385248,-0.252504594,-0.101873492,-0.29992988,-0.206346428,-0.307995389,-0.225189278,-0.028269136,-0.428402064,-0.16268874,-0.110014017,-0.030577841,-0.325007781,-0.530914185,-0.334327742,-0.342069144,0.05227621,-0.198927933,-0.33949266,-0.225081262,-0.356074288,-0.434462133,-0.241259372,0.366741188,-0.045208793,-0.076420917,0.142594859,-0.321329916,0.021551611,-0.196470852,-0.301507291,-0.368479759,0.047600594,-0.187776691,-0.193163311,0.159521248,0.295775869,-0.242544886,-0.163701193,-0.102394544,0.144246362,-0.245484603,-0.26473085,-0.227683503,-0.400363218,-0.138886578,-0.073333064,-0.162174835,-0.648549087,-0.140469508,-0.235119015,-0.164539983,-0.034856703,0.763213944,-0.054823638,-0.069952748,-0.169560449,0.723383139,-0.386504442,-0.190565139,-0.361057744,-0.214516707,-0.171163846,-0.328987767,-0.410656259,-0.169237905,-0.249108481,0.577692079,-0.187669927,-0.326951628,-0.113591917,-0.084011934,-0.183050171,0.004635349,-0.07031618,-0.015594469,-0.171411585,-0.057225504,-0.067234802,0.009257111,-0.127779614,-0.033592755,-0.18127489,-0.16055438,-0.277763739,-0.277842878,-0.15310201,-0.394426886,-0.143652182,-0.242104405,-0.115854002,-0.142382011,-0.090541462,-0.116069215,-0.126300826,-0.141650307,-0.0583514,-0.052588637,0.026892306,-0.451145005,-0.150486947,-0.088979867,-0.245023542,0.011287672,0.202132146,-0.038276227,-0.158715496,-0.168507221,-0.058105743,-0.184126681,-0.302137245,-0.038582051,-0.130551087,0.425495909,-0.417823748,-0.044108136,-0.190344648,-0.247731942,-0.171379088,-0.28230217,0.005723478,-0.305097159,-0.415607739,-0.002423102,0.10938149,0.382063382,-0.159158302,-0.110847029,-0.203694953,-0.201602889,-0.450412271,-0.083718069,-0.143624591,-0.213489731,-0.330148497,-0.133330772,-0.29726145,-0.43702893,-0.476064605,1.624558047,-0.25971792,0.408443985,-0.492531297,-0.524342244,-0.133028553,-0.069996853
IT401,0.371311108,0.373458369,0.070965253,-0.088570797,0.009859197,-0.147123171,-0.342203171,-0.11593282,-0.019318187,1.223103539,0.368992332,1.201404349,0.060625328,-0.517672933,-0.233690241,0.594247893,0.206519424,-0.676050513,-0.349871379,-0.171063345,-0.322157955,-0.324248562,0.704121325,0.252079943,-0.092918386,0.704464236,-0.153542094,0.807655014,0.422948809,0.448479705,-0.102871568,-0.137859456,0.68838546,-0.031025429,-0.441850319,0.548251657,-0.233082063,-0.345981494,0.57010787,-0.599446836,-0.441620082,2.642436998,0.286360436,0.060204576,-0.1516598,0.482141596,0.122683747,-0.081169313,0.34455987,-0.332955536,1.168551485,-0.019233265,-0.304741509,-0.173280743,-0.257634436,0.071801076,0.142437321,-0.148865739,0.896862725,0.019221343,-0.177057038,-0.127830892,-0.114951704,0.200874521,-0.013151843,-0.230717321,0.247003262,-0.190251033,-0.079799887,0.455129725,-0.567277682,-0.142734237,-0.241208939,-0.185780742,0.669825755,-0.201385312,-0.390154312,-0.076223793,-0.180277098,-0.1313661,-0.155420355,0.061776849,0.186272686,0.285526065,0.796868308,-0.175126216,0.893669,2.567099275,0.650619287,-0.141749751,-0.203934783,-0.333254439,-0.203171809,-0.109253773,-0.215227012,0.350902831,-0.075628057,-0.233690588,0.319302602,-0.073570338,-0.085550994,0.121620462,-0.139852882,0.097708622,-0.222280013,-0.370764582,-0.285771547,-0.282742336,0.331286313,-0.431220093,0.491820833,-0.242161043,-0.112548719,0.063904373,-0.091134442,-0.133906678,-0.128991785,-0.157936515,0.604543339,-0.052857313,0.074968723,-0.362231357,0.363004855,-0.101190752,-0.32327888,-0.145149733,-0.115668948,0.954911619,-0.176696365,0.081869231,0.086014447,-0.186939427,-0.185978203,-0.04226233,0.344364544,-0.07049143,2.157322461,-0.067916137,0.328217138,-0.252714957,0.270964578,-0.285553792,-0.075681146,-0.319059719,0.958117037,0.05613477,0.101540202,0.390107382,-0.151400722,0.089514022,-0.277715408,-0.244374252,-0.543717162,-0.086763654,-0.090980173,-0.127749224,-0.343104757,-0.137077835,-0.312278759,0.081001545,-0.16237453,0.433053524,-0.276566303,0.396708701,-0.799251867,-0.521392837,-0.133191464,-0.069428826
IT402,-0.664720823,-0.657907057,-0.814334482,-1.014330212,-0.561161164,-0.093441185,-0.60288731,-0.255504948,0.027846466,0.079747008,-0.292996425,0.471647052,0.742178293,-0.519500629,-0.20617935,2.273055916,0.004973198,-0.471804708,0.699420253,0.061031231,-0.014904703,-0.031732017,0.017890177,-0.205046465,-0.033070268,-0.217266485,-0.424827839,0.111323582,-0.091759677,0.215630888,0.221383299,0.194907712,0.421639858,0.006475363,-0.423796287,-0.187015529,-0.104455733,-0.107949049,0.147556366,-0.124585535,-0.395237559,-0.082710086,0.307026595,0.467630197,-0.208198401,0.575179193,-0.110148906,-0.119095782,0.337447387,0.374362327,0.443409647,-0.025474938,-0.107967462,0.021795579,-0.1190079,-0.066742201,0.136819286,0.106829985,-0.168981522,0.840372562,0.022687921,1.419749599,0.128186129,0.866470162,0.377015437,-0.115740289,0.082634324,-0.19078075,0.165282723,1.07204627,0.274389977,-0.108863808,-0.150130339,0.131888026,0.293718751,0.021034616,-0.245704243,0.017563581,-0.020002946,0.256829601,-0.137697609,-0.072904508,0.675292693,-0.081780131,0.716236015,-0.177701895,-0.048481065,0.021655228,-0.146792336,0.184994297,0.785640239,-0.343985913,-0.162487913,0.268253623,-0.131627658,0.091384636,0.003814357,-0.134639343,0.311087929,0.170876816,0.188379045,0.117663428,0.594700428,0.027629728,1.572798617,-0.33828376,0.936321253,-0.209467888,0.789026778,-0.383960053,0.187953746,-0.241313991,-0.114312833,-0.109447338,-0.082266063,0.132863681,-0.088746814,0.085633856,0.250739506,-0.024182334,-0.059009028,-0.36951828,0.354408879,0.081430618,-0.469713991,-0.141491799,0.187628204,-0.158087526,0.092218708,0.524013993,0.009093825,-0.144873066,0.527977536,0.012778534,0.090889956,0.154767797,1.560433584,0.288147333,0.051447484,0.164782619,1.532867877,0.359887847,-0.038710156,-0.110240953,1.350144668,0.013024402,0.000672671,0.103331463,-0.069702568,-0.151309302,-0.280403464,-0.245302085,-0.331555899,-0.04121503,-0.065138816,0.026905451,-0.149335841,-0.132264818,0.601393828,-0.318241155,-0.167625777,0.899958532,-0.024588255,0.652776821,-0.793845709,-0.5193701,-0.130755023,-0.069010068
IT403,0.634382069,0.635344403,0.295762042,0.146499582,0.154853642,0.228722692,-0.373839956,-0.006610939,0.511996584,0.377796646,-0.08279511,1.168569779,0.508492656,0.251891431,-0.130620388,1.631733749,-0.025369573,-0.514993077,-0.263578963,0.023709087,-0.510954042,-0.198867727,-0.056673017,-0.179801719,-0.092777706,0.714308571,0.508384919,0.401563854,0.224788405,-0.065227388,-0.369204994,0.079555028,0.147487878,0.091360869,-0.426699479,0.116083281,-0.050348092,-0.211822969,0.38290187,0.386651156,-0.402696136,0.216187431,-0.064433946,-0.071692303,0.635790937,0.139997631,0.253708093,0.184889955,0.303868761,0.318444253,0.300071902,0.211438676,-0.264149897,0.274000502,-0.141299845,-0.087599882,0.589827223,0.089544699,0.393498548,0.753330255,0.571289623,0.191412364,-0.06479592,0.158125681,-0.063838984,-0.258597174,0.344364395,-0.102852996,0.001363076,0.972842538,-0.800760085,-0.114310368,-0.164776303,0.08080506,0.237095866,0.631913371,0.001162191,0.002482031,0.420191755,1.323013321,-0.189358024,-0.093180777,0.438684794,0.103387846,0.368572375,-0.189861891,-0.340748574,0.286136295,0.154356215,0.132451973,0.000200093,-0.322544394,-0.169030118,0.207548261,-0.180542759,-0.058704613,-0.00896044,-0.150567354,-0.07827869,0.131568306,0.144329517,0.09898194,0.011674739,0.017079355,0.567671717,-0.343506863,0.162917126,-0.221250841,0.958658764,0.249639791,0.449193556,-0.241450202,-0.116979286,-0.062771527,-0.08369215,0.089965472,-0.095218437,0.754602533,0.197474363,-0.049485249,0.161383346,-0.262480269,-0.053031077,0.583002199,-0.251188408,-0.142080016,-0.104345068,0.001164314,0.048975617,-0.071881402,0.20688326,-0.029337346,-0.110740234,0.003927646,0.052729374,0.118544817,0.643085584,0.230890277,1.51645551,0.134822866,0.340432557,0.744936632,-0.044655304,-0.143820213,1.63137979,-0.07039995,-0.221921303,0.102723055,0.030711604,0.955604396,-0.274480003,-0.242916306,-0.163813521,-0.048539511,-0.190410095,-0.112283968,-0.180494998,-0.137703101,-0.123801447,-0.338711663,-0.416529206,0.333438781,0.667472197,1.028723718,-0.790924076,-0.524736,-0.131146816,-0.069889047
IT404,0.136747492,0.139951276,-0.129471723,-0.298168078,-0.119423113,-0.520697443,-0.775088879,-0.397725428,-0.259787486,0.765389424,-0.398923516,0.82682472,0.011958406,-0.27545938,-0.238204627,-0.460523855,-0.214682206,-0.778740684,-0.366744841,-0.209148794,-0.372576531,-0.385131409,0.463664054,-0.217773967,-0.118047842,0.186169735,-0.589870503,-0.049566965,0.555600184,-0.17395113,-0.336907896,0.043556741,1.305486655,-0.038496615,-0.444812887,-0.348332082,-0.401133812,-0.132767408,0.959757684,-0.341270579,-0.4492312,-0.165550788,0.658459442,-0.47210158,-0.287228689,-0.153678362,-0.264367825,-0.09282252,0.730509988,0.300614111,1.811762032,-0.064338439,-0.312678719,-0.205291699,-0.280382292,-0.217733762,-0.212210435,-0.154745339,-0.212415211,-0.562709713,-0.209834091,-0.19025514,0.330429994,-0.270817861,-0.077176157,-0.281358101,-0.041466987,-0.20888463,-0.095670345,0.353897098,-0.678701813,-0.083801948,-0.082738245,-0.237908447,-0.116181934,0.18561054,-0.720090209,-0.091613787,-0.206577208,-0.195066888,-0.381791363,-0.219687151,0.002570767,0.444965023,0.07923953,-0.26572974,-0.086874154,1.731065664,-0.274432601,-0.195366659,-0.243850947,-0.340208614,-0.209847814,-0.171200669,-0.222009108,0.071668486,-0.088664122,-0.249944354,0.259939625,-0.113682777,-0.130501413,-0.128173883,-0.169482319,-0.048745842,-0.143449043,-0.376094507,-0.305423793,-0.294766272,1.443876238,-0.438975206,0.357051545,-0.242300039,-0.117807803,-0.087683259,-0.092589694,-0.177682233,-0.135595764,-0.197905079,-0.134854039,-0.05351668,-0.039960678,-0.514970194,0.060628034,-0.131157918,-0.448878177,-0.14574998,-0.117883198,0.540579568,-0.220823856,-0.197402396,0.062379978,-0.193842286,-0.181196958,-0.051294234,-0.185359637,0.321444613,1.281512171,-0.126344203,-0.250190266,-0.193995988,-0.183829481,-0.108347828,-0.081747882,0.441867769,0.317285169,0.092627241,0.02430078,0.609706545,0.190284464,-0.204199907,-0.279037858,-0.243005387,-0.191244982,-0.094237934,-0.203830377,-0.221253145,-0.374901174,-0.134812918,-0.349133271,-0.466429919,-0.493868187,0.354289768,-0.317914521,0.311456745,-0.797398538,-0.525025913,-0.133591271,-0.070029092
IT405,0.448326089,0.450126458,0.13677533,-0.019753089,0.052306848,-0.253516324,-0.34917183,-0.34324842,0.26835284,0.854334791,0.642685989,0.96810367,0.425820371,-0.236596898,-0.159471448,0.408150675,0.774979553,-0.60808138,-0.072463138,-0.097991345,0.14066283,-0.024512672,0.460932348,0.273429235,-0.110178817,0.098852509,-0.16901101,-0.20907457,0.456540244,0.908535853,-0.085738446,0.072440328,1.201985815,0.034887821,-0.436166239,0.071352773,-0.069981174,-0.257844443,0.393537157,-0.252122032,-0.316489462,0.716426776,0.741085595,-0.199874206,0.045244483,0.528569545,0.325237284,-0.143424274,0.244134961,0.136106022,1.522186578,0.067307011,0.171539681,0.12056603,0.116351783,-0.155612823,-0.172713075,-0.137584943,-0.309301531,0.791968957,0.361814261,-0.008061666,0.046286428,0.827235941,-0.200230298,-0.270492905,0.005195648,-0.12731724,0.065884082,-0.085685608,0.006036808,-0.132070567,0.221539233,-0.085766805,0.05245938,-0.13135925,-0.64930105,-0.046696041,-0.129816837,-0.009147662,0.003545847,-0.159297845,-0.177683374,1.621362043,1.771307661,0.671473623,0.474566593,0.368976422,0.300653133,-0.038878578,1.031964498,-0.310989174,-0.190363006,0.009599589,-0.038066783,-0.046156018,0.13869143,0.033529537,0.145844529,0.003390713,0.000692365,-0.100354118,0.347270006,-0.01732341,2.026001422,-0.283137925,0.465402381,-0.259672816,2.040135452,-0.266182524,0.634412419,-0.241894359,-0.115444449,-0.06769508,-0.088342346,-0.049917452,-0.020419032,0.499166841,0.023786834,-0.042016981,-0.076647402,-0.350043442,0.181495332,-0.043694756,-0.412005862,-0.135281371,0.049354726,0.457580801,0.548781847,0.756909437,-0.040248039,-0.073452934,0.036248249,-0.02493342,-0.071705046,0.000428548,2.159020825,0.04418588,1.726312099,-0.140458072,0.998120212,2.163308328,-0.064041304,0.741897548,1.210702353,-0.152449343,-0.10571363,0.055327235,-0.012919909,-0.024093245,-0.275834155,-0.241757303,-0.38100661,-0.072423254,-0.101798565,-0.180753764,-0.282099099,-0.14320867,-0.241568473,-0.405462107,-0.273257967,0.379930807,-0.197234246,1.056677035,-0.51432384,-0.507672872,-0.132424382,-0.06996224
IT406,2.145660811,2.139816027,1.587164969,1.496921786,0.987811495,-0.75373588,-0.657838121,-0.607880188,-0.308298696,0.114988472,-0.340742706,-0.213418779,-0.104274431,-0.348513751,-0.241422916,-0.479898969,-0.236755847,-0.733965417,-0.378773867,-0.236299762,-0.408519737,-0.588577499,-0.325782122,-0.289076871,-0.068088116,-0.378749041,-0.732476181,-0.638726109,-0.067318803,-0.065830972,-0.3894988,-0.060692893,-0.105023341,-0.038888152,-0.092027741,-0.277874449,-0.223263728,-0.362427758,-0.129032198,-0.363045722,-0.288881776,-0.11028968,-0.375842009,-0.63678385,-0.043746748,-0.10588555,-0.043118318,-0.164583755,-0.042008933,-0.381825917,-0.145247459,-0.423967597,-0.318337126,-0.228112184,-0.296599149,-0.00111437,-0.074480801,-0.094906022,0.300623311,-0.094886415,-0.233200725,0.44506429,-0.024945082,-0.087633228,-0.471442188,-0.284012,-0.470783446,-0.113432098,-0.193401699,-0.269500225,-0.616205463,-0.091726432,-0.266809027,-0.275070085,-0.15737373,0.531046669,-0.561289795,-0.102585255,-0.225326454,-0.240478932,-0.359143393,-0.234437653,-0.242479866,-0.337003629,-0.474805415,-0.274575846,-0.280395265,-0.240416866,-0.287259444,-0.233589944,-0.272307025,-0.314034822,-0.214607111,-0.215362369,-0.103745127,1.384422303,-0.097957482,-0.084522518,0.002125608,-0.142278779,-0.162546391,-0.031164715,-0.190605029,-0.056420987,-0.244418621,-0.205760065,-0.105414115,-0.303338089,-0.187521347,-0.162984322,-0.088828763,-0.234830531,-0.10904994,-0.141406091,-0.093627138,-0.208889656,-0.140303716,0.644144175,-0.173603159,-0.053986741,-0.091988215,-0.544855087,-0.194391675,-0.152521395,-0.501109468,-0.054661371,0.820982352,-0.199739144,-0.252282172,-0.323826223,-0.083162671,-0.198763308,-0.302871465,-0.057733044,-0.213120549,0.268741907,-0.256172448,-0.167997343,-0.280502489,-0.340250913,-0.190135691,-0.125414395,-0.086072836,-0.377753844,0.254717329,0.167181022,-0.184108517,0.307570564,-0.086885866,-0.204660387,-0.269989029,-0.238653245,0.264715092,-0.099566319,-0.157587085,-0.194466566,-0.397568717,-0.129829581,-0.375406709,-0.481321725,-0.227375353,0.386931343,0.102904741,0.316543611,-0.418372045,-0.42539662,-0.133876291,-0.070045421
IT407,-0.170422061,-0.16583472,-0.391951204,-0.572643311,-0.28872298,0.102389597,0.391118215,0.205944981,-0.228934898,-0.229205546,-0.119556797,-0.061833379,-0.462964234,-0.121075039,0.214601092,0.093090577,0.416038522,-0.348758091,-0.292782685,0.566648836,-0.554584982,0.653673285,-0.145529051,-0.210749905,0.015099257,-0.126971469,-0.281093807,-0.19369324,0.032895377,-0.076948514,0.063366012,0.896894041,-0.189118406,0.130733979,-0.005574991,0.477469175,0.040785781,0.223732947,-0.231863639,0.280921027,-0.294193319,0.352343597,0.267825403,-0.354879949,0.247536144,-0.256471565,0.410148202,-0.041742527,-0.248443444,-0.236425918,-0.226675575,0.133372959,-0.02410951,-0.320849594,0.182989753,0.21582492,0.063452228,0.059016368,0.277170649,-0.110382969,-0.066161059,1.081321942,0.075016315,-0.191921755,0.032875994,0.211065757,-0.077979508,0.230674867,0.100752485,-0.011547446,-0.013988241,-0.123929786,-0.190643205,-0.009414894,0.137091612,-0.077900464,0.032460965,-0.02415418,-0.091294832,0.084155447,-0.325455631,-0.128991619,-0.112385429,0.025588447,0.02025067,-0.012965705,-0.1290057,-0.069340752,-0.195564954,0.039654583,0.569238211,-0.198947022,-0.180584603,0.100333756,-0.156140022,-0.153198327,-0.031522592,-0.178698538,-0.112526154,0.062143758,0.785135127,0.065987714,-0.039606368,-0.001554139,0.236934329,0.328926574,0.094890931,-0.049839639,-0.260498822,0.090929097,-0.060672704,0.258277037,0.303054772,0.070197476,0.192963273,0.714022417,-0.106648265,-0.022709198,0.103400368,-0.040085418,-0.070459974,-0.353791404,-0.088868215,0.000198419,-0.398639028,0.595765073,-0.10817738,-0.345173828,-0.027397977,-0.271513875,-0.022939232,-0.163584693,-0.184581037,-0.01170431,-0.014667768,0.054569762,-0.383982884,0.129765984,-0.063811308,-0.211340091,-0.145054859,-0.130983315,0.041831075,-0.203126072,0.351223894,-0.12361318,-0.398816956,-0.122856818,-0.275881343,-0.201368586,-0.276568389,-0.245688475,0.121648726,-0.061475611,-0.159118885,0.164831707,-0.235526604,-0.104944948,-0.187587343,-0.040919218,-0.236202876,0.962123886,-0.136671146,0.337644429,0.41788359,0.138465386,-0.119055697,-0.000355082
IT408,-0.066088459,-0.061971059,-0.302797089,-0.479414703,-0.231218371,-0.715424765,-0.548338325,-0.64359236,-0.284924199,0.203307572,-0.512661061,-0.082346009,0.526034359,0.055919782,0.034633702,-0.449556031,-0.202186806,-0.87260011,-0.359935476,-0.193779231,-0.654912582,-0.61263349,-0.29681514,-0.28275665,-0.113095131,-0.505191593,-0.548608647,-0.585319156,-0.338640647,-0.20375059,-0.451065718,-0.148064341,0.158974381,-0.038274974,-0.301333575,-0.559880283,-0.34704152,-0.121143292,0.038310876,-0.420629896,-0.17200434,-0.16083828,-0.30946536,-0.621855492,-0.274048257,-0.212636059,-0.255594869,-0.088119813,0.025911706,-0.349972626,-0.022302558,-0.046136033,-0.214175177,-0.38454799,-0.271202287,0.046411285,-0.206749198,-0.152372599,-0.595575427,-0.553748531,-0.196606756,-0.165063539,-0.120801264,-0.263554248,-0.435702189,-0.279855788,-0.517654345,-0.207854766,-0.089265747,-0.2129896,-0.1556068,-0.146049251,-0.250123112,-0.216872066,-0.092864169,-0.223154307,-0.516158727,-0.085403082,-0.195963674,-0.169360134,-0.362576229,0.037094804,-0.289807668,-0.153308157,-0.207699451,-0.335216437,-0.068892074,-0.001410009,-0.267171609,-0.173729302,-0.227742591,-0.349590467,-0.20715368,-0.146201706,-0.273559643,-0.13278952,-0.083403356,-0.048229455,0.046309505,-0.097495213,-0.112361459,-0.124327288,0.553983816,-0.044401113,-0.073649278,-0.37394359,-0.061532582,-0.289913956,-0.130417832,-0.311693533,0.102492352,-0.242243947,-0.117753117,-0.118744916,-0.09200242,-0.160016401,-0.132930697,-0.181775576,-0.11291902,-0.05325059,-0.087271947,-0.555833623,-0.171274278,-0.119064527,-0.478010913,-0.102265504,0.042526692,-0.180873191,-0.203015998,-0.189117502,-0.06996931,-0.191056605,-0.315549912,-0.047649367,-0.169644798,-0.092538317,0.048644542,-0.102765281,-0.233031188,-0.260008882,-0.180259674,-0.290313379,-0.079299622,0.071927442,0.089257228,-0.036704409,0.192427609,0.279122595,-0.246978398,-0.118628548,-0.267741275,-0.244544289,-0.205076321,-0.091221653,-0.17658996,-0.22119453,0.019703433,-0.143870797,-0.334260458,0.043623811,-0.336885941,0.462951686,-0.301228252,1.172091527,-0.402805511,-0.523298794,-0.133429927,-0.069469811
IT409,-0.674893154,-0.66803357,-0.823026841,-1.023419827,-0.566767756,-0.281961472,-0.621074328,-0.290885837,0.312554118,1.0944198,-0.133261767,0.893337555,1.771369399,-0.359395582,-0.235088741,-0.441765234,0.187335319,-0.618332313,-0.355098565,-0.182861739,-0.647686143,-0.110828519,0.414656315,0.00629893,-0.089004989,0.886820657,0.211103423,0.109321356,1.424578975,0.302525301,0.061483213,0.037127293,0.899094606,-0.038117535,-0.369927722,-0.078672528,-0.032039628,-0.171903707,0.678583777,-0.13243888,-0.256844099,-0.01393415,0.554110273,-0.124885631,0.237207128,0.059033129,0.196053093,-0.08477933,0.328637399,0.710433761,0.952720956,-0.033206282,-0.307200357,-0.183197335,-0.264681436,0.058613884,-0.036504743,-0.078406586,0.442082922,-0.274399419,-0.187210957,-0.14716914,0.364275849,0.184146858,0.360554111,-0.278788647,0.263446891,-0.144377903,-0.182267709,-0.198480037,-0.751703844,-0.076129611,-0.245838867,-0.201929251,-0.076300815,-0.2126919,0.290543785,0.108204723,-0.188424542,-0.151099804,-0.193377068,0.557683746,-0.057807293,0.261473191,-0.005526605,0.04792612,1.039454137,-0.399655805,0.401558955,-0.158359595,0.274407098,-0.354499382,-0.205239951,-0.128444143,-0.272911596,0.087462387,-0.079666466,-0.2387258,-0.185604538,-0.085996668,-0.099476069,-0.121594929,-0.149031709,0.091038188,0.078975768,-0.372415726,-0.291859566,-0.2864672,0.274277629,-0.43362253,0.95496222,-0.242204102,-0.117714272,0.095012262,-0.091585261,-0.147467795,0.031333778,-0.170318274,-0.097337873,-0.053061577,-0.034129293,-0.49925447,-0.165338698,-0.110474203,-0.459720105,-0.13057747,0.15585296,0.654917072,-0.190366507,0.447722438,-0.066581807,-0.189077846,-0.297541872,-0.045060301,-0.158482046,-0.081942353,1.950590396,-0.086016418,0.824588383,-0.030998551,-0.177723927,-0.189925086,-0.077560544,0.512820273,-0.431345512,-0.007932724,-0.064670237,0.344412789,-0.14454691,0.169457768,-0.278341397,-0.2409579,-0.324078546,-0.089079092,-0.202315377,-0.221152895,-0.352954887,-0.143795331,-0.323695824,-0.452011954,-0.48513748,0.372198877,-0.289375462,0.633553387,-0.791070172,-0.524993185,-0.133315319,-0.070013282
